ansatz,block,case,v_m_per_s,lambda_ueV,geometry,dP_v,dchi_phi
A,3,case_ii_edge,5.0,0.5,depth_nm-,-0.0013055053607178707,-0.005979006100759687
A,3,case_ii_edge,5.0,0.5,half_x_nm+,0.002377880332375626,0.012544908798220844
A,3,case_ii_edge,5.0,0.5,half_x_nm-,0.001468212950289552,0.006264625428297421
A,3,case_ii_edge,5.0,0.5,half_z_nm+,0.0029489392161525588,0.01725504983256515
A,3,case_ii_edge,5.0,0.5,half_z_nm-,-0.0006982666323138154,-0.0017773245777795987
A,3,case_ii_edge,5.0,0.5,period_nm+,-0.002031328109340383,-0.0076942040663087324
A,3,case_ii_edge,5.0,0.5,period_nm-,0.0006850502504216066,0.00017754235047373244
A,3,case_ii_edge,5.0,1.0,baseline,0.007640076482296754,0.06249320639110545
A,3,case_ii_edge,5.0,1.0,depth_nm+,0.011450440550472063,0.12163601335658214
A,3,case_ii_edge,5.0,1.0,depth_nm-,-0.005301799108814065,-0.04307155263559284
A,3,case_ii_edge,5.0,1.0,half_x_nm+,-0.0010044185704068398,0.006689358848588539
A,3,case_ii_edge,5.0,1.0,half_x_nm-,0.007360483426318787,0.05745051188294137
A,3,case_ii_edge,5.0,1.0,half_z_nm+,-0.001904528786257742,0.021558251398414996
A,3,case_ii_edge,5.0,1.0,half_z_nm-,-0.0045738419259021,-0.03750599348597958
A,3,case_ii_edge,5.0,1.0,period_nm+,-0.01391900658939732,-0.06440535642853532
A,3,case_ii_edge,5.0,1.0,period_nm-,0.0030016487166423522,0.0034121487144689122
A,3,case_ii_edge,10.0,0.5,baseline,-0.0005296569026820089,-0.0014432916615896019
A,3,case_ii_edge,10.0,0.5,depth_nm+,-0.0012724509583796617,-0.007024705029582995
A,3,case_ii_edge,10.0,0.5,depth_nm-,3.700898115895079e-05,-0.0004297924379147479
A,3,case_ii_edge,10.0,0.5,half_x_nm+,0.00030198892198377014,0.0007550046848226327
A,3,case_ii_edge,10.0,0.5,half_x_nm-,0.0004208602681766878,0.0022241937713646104
A,3,case_ii_edge,10.0,0.5,half_z_nm+,-0.00048557138261104416,-0.0005498677841626332
A,3,case_ii_edge,10.0,0.5,half_z_nm-,-0.00010455055047096928,0.0003846168730003638
A,3,case_ii_edge,10.0,0.5,period_nm+,-2.7216503131886893e-05,0.0009928868095780523
A,3,case_ii_edge,10.0,0.5,period_nm-,0.0002951089529322805,2.081537724433745e-05
A,3,case_ii_edge,10.0,1.0,baseline,-0.0028875828771931233,-0.0027029783706285643
A,3,case_ii_edge,10.0,1.0,depth_nm+,-0.005315917220860833,-0.03489883532214977
A,3,case_ii_edge,10.0,1.0,depth_nm-,0.0006137142193487211,-0.0030111777109388914
A,3,case_ii_edge,10.0,1.0,half_x_nm+,0.0020841474670748594,0.0014145820339097476
A,3,case_ii_edge,10.0,1.0,half_x_nm-,0.0019911816461255227,0.009645697261314291
A,3,case_ii_edge,10.0,1.0,half_z_nm+,-0.0028316865889563836,0.0033681932387195773
A,3,case_ii_edge,10.0,1.0,half_z_nm-,-0.0010542142522487613,0.0044522220308669674
A,3,case_ii_edge,10.0,1.0,period_nm+,-0.0009735126571212144,0.008860371225906952
A,3,case_ii_edge,10.0,1.0,period_nm-,0.0014681937469189221,0.0002444344945881973
A,3,case_ii_edge,20.0,0.5,baseline,-7.068842449737406e-06,-0.0003740499645626602
A,3,case_ii_edge,20.0,0.5,depth_nm+,-3.0597494398581365e-05,-0.0005913009812350267
A,3,case_ii_edge,20.0,0.5,depth_nm-,9.445579982979291e-05,-3.745719841953283e-05
A,3,case_ii_edge,20.0,0.5,half_x_nm+,0.00013229406291740547,3.52931980622858e-05
A,3,case_ii_edge,20.0,0.5,half_x_nm-,-0.00016660044005554348,-0.00015193007125901756
A,3,case_ii_edge,20.0,0.5,half_z_nm+,-0.000169518074631482,-0.0005413816273924614
A,3,case_ii_edge,20.0,0.5,half_z_nm-,-8.227545285037496e-05,-0.00022695811724993738
A,3,case_ii_edge,20.0,0.5,period_nm+,-0.00013591033688750004,-0.0003260813744246317
A,3,case_ii_edge,20.0,0.5,period_nm-,-6.759961351825161e-05,-3.401023936044258e-08
A,3,case_ii_edge,20.0,1.0,baseline,-0.00017633695794749826,-0.0019041812065467498
A,3,case_ii_edge,20.0,1.0,depth_nm+,-0.00015823969837153173,-0.0031852550595811574
A,3,case_ii_edge,20.0,1.0,depth_nm-,0.0003695733459521955,-0.00023014879373254356
A,3,case_ii_edge,20.0,1.0,half_x_nm+,0.0005897477216699892,6.227491221673029e-05
A,3,case_ii_edge,20.0,1.0,half_x_nm-,-0.0006520543432794734,-0.0006140132417139198
A,3,case_ii_edge,20.0,1.0,half_z_nm+,-0.0006872162099151591,-0.002742939269880725
A,3,case_ii_edge,20.0,1.0,half_z_nm-,-0.00037191796338245653,-0.0011072409555577256
A,3,case_ii_edge,20.0,1.0,period_nm+,-0.0007386731388073497,-0.0015983044001640018
A,3,case_ii_edge,20.0,1.0,period_nm-,-0.0003132812554755421,2.483054265353629e-06
A_pocket,3,case_ii_edge,5.0,0.5,baseline,0.000929779323086763,0.003843634653482142
A_pocket,3,case_ii_edge,5.0,0.5,depth_nm+,-0.00011825822436322547,-0.0010009349550864632
A_pocket,3,case_ii_edge,5.0,0.5,depth_nm-,-0.00019944093775626712,-0.0008254030697647102
A_pocket,3,case_ii_edge,5.0,0.5,half_x_nm+,0.0005174186105656861,0.0024257788404083436
A_pocket,3,case_ii_edge,5.0,0.5,half_x_nm-,0.0002535469172995977,0.0009047808406200675
A_pocket,3,case_ii_edge,5.0,0.5,half_z_nm+,0.0006609308011087181,0.0034666010319588936
A_pocket,3,case_ii_edge,5.0,0.5,half_z_nm-,-8.00431701789301e-05,-1.7902765680005706e-05
A_pocket,3,case_ii_edge,5.0,0.5,period_nm+,-0.00013257808258294174,-0.0006782383337465836
A_pocket,3,case_ii_edge,5.0,0.5,period_nm-,0.0001084702793357345,1.8602145776933218e-05
A_pocket,3,case_ii_edge,5.0,1.0,baseline,0.0029370050812496905,0.012870020631423618
A_pocket,3,case_ii_edge,5.0,1.0,depth_nm+,0.0003715841672121134,0.0024325481761288126
A_pocket,3,case_ii_edge,5.0,1.0,depth_nm-,-0.0009746329781992885,-0.004861859676429825
A_pocket,3,case_ii_edge,5.0,1.0,half_x_nm+,0.0011290945270772887,0.004884930348737299
A_pocket,3,case_ii_edge,5.0,1.0,half_x_nm-,0.0011813812567530793,0.006294663171738102
A_pocket,3,case_ii_edge,5.0,1.0,half_z_nm+,0.0016656312950141944,0.00885469664112315
A_pocket,3,case_ii_edge,5.0,1.0,half_z_nm-,-0.0006400325046399674,-0.002756229794665818
A_pocket,3,case_ii_edge,5.0,1.0,period_nm+,-0.0017648614104009142,-0.006282477225539346
A_pocket,3,case_ii_edge,5.0,1.0,period_nm-,0.0005623183703128143,0.00013114935108283089
A_pocket,3,case_ii_edge,10.0,0.5,baseline,-9.827862783428828e-05,-0.00021952223710156038
A_pocket,3,case_ii_edge,10.0,0.5,depth_nm+,-0.00020425206046030542,-0.0009206974225298981
A_pocket,3,case_ii_edge,10.0,0.5,depth_nm-,9.77058671069661e-06,-3.239282992811496e-05
A_pocket,3,case_ii_edge,10.0,0.5,half_x_nm+,6.131626877829179e-05,0.00021518858044076994
A_pocket,3,case_ii_edge,10.0,0.5,half_x_nm-,7.913903559933532e-05,0.00040859769373265825
A_pocket,3,case_ii_edge,10.0,0.5,half_z_nm+,-9.522420340574156e-05,-1.9293080758348014e-05
A_pocket,3,case_ii_edge,10.0,0.5,half_z_nm-,-2.0217688714889263e-05,7.485565674619776e-05
A_pocket,3,case_ii_edge,10.0,0.5,period_nm+,-1.4462056274755497e-05,0.00016393259583391898
A_pocket,3,case_ii_edge,10.0,0.5,period_nm-,4.959795561512367e-05,2.2264741884919277e-06
A_pocket,3,case_ii_edge,10.0,1.0,baseline,-0.0006393322726527609,-0.0009118421479183889
A_pocket,3,case_ii_edge,10.0,1.0,depth_nm+,-0.0010090424816610669,-0.00439378570617785
A_pocket,3,case_ii_edge,10.0,1.0,depth_nm-,0.000188570897214059,-0.0002863268191689479
A_pocket,3,case_ii_edge,10.0,1.0,half_x_nm+,0.000567161346036002,0.000654882285174796
A_pocket,3,case_ii_edge,10.0,1.0,half_x_nm-,0.00044537841527820393,0.0017391360310694687
A_pocket,3,case_ii_edge,10.0,1.0,half_z_nm+,-0.0006725668947039909,1.3631791750123856e-06
A_pocket,3,case_ii_edge,10.0,1.0,half_z_nm-,-0.00028065842857298226,0.0004493870987822765
A_pocket,3,case_ii_edge,10.0,1.0,period_nm+,-0.0004542645157156362,0.00086913281737485
A_pocket,3,case_ii_edge,10.0,1.0,period_nm-,0.0002834222366175209,1.4299085009290534e-05
A_pocket,3,case_ii_edge,20.0,0.5,baseline,1.0156863334304968e-05,-4.657415033220043e-05
A_pocket,3,case_ii_edge,20.0,0.5,depth_nm+,-3.4825364696551217e-06,-6.307556450772106e-05
A_pocket,3,case_ii_edge,20.0,0.5,depth_nm-,1.8019651793377278e-05,1.203381684139991e-06
A_pocket,3,case_ii_edge,20.0,0.5,half_x_nm+,1.3313447622541504e-05,2.5349573489640356e-05
A_pocket,3,case_ii_edge,20.0,0.5,half_x_nm-,-3.764630140763812e-05,-1.6584452218363493e-05
A_pocket,3,case_ii_edge,20.0,0.5,half_z_nm+,-3.721952693027785e-05,-6.609703345538537e-05
A_pocket,3,case_ii_edge,20.0,0.5,half_z_nm-,-1.936604632211264e-05,-2.8699805069897118e-05
A_pocket,3,case_ii_edge,20.0,0.5,period_nm+,-1.7995995299792053e-05,-3.9156828918315324e-05
A_pocket,3,case_ii_edge,20.0,0.5,period_nm-,-8.90826676178992e-06,-1.4068019333403742e-08
A_pocket,3,case_ii_edge,20.0,1.0,baseline,-5.865637784686906e-07,-0.0002532853653029899
A_pocket,3,case_ii_edge,20.0,1.0,depth_nm+,-7.86705228361835e-06,-0.00039147960660899234
A_pocket,3,case_ii_edge,20.0,1.0,depth_nm-,7.745720309471765e-05,-1.0658015272452769e-05
A_pocket,3,case_ii_edge,20.0,1.0,half_x_nm+,9.699174256372171e-05,7.256690069132668e-05
A_pocket,3,case_ii_edge,20.0,1.0,half_x_nm-,-0.00014247585305803,-8.929549312329185e-05
A_pocket,3,case_ii_edge,20.0,1.0,half_z_nm+,-0.00013284408178674406,-0.00035922181771248785
A_pocket,3,case_ii_edge,20.0,1.0,half_z_nm-,-7.492272277433848e-05,-0.00015159389169880876
A_pocket,3,case_ii_edge,20.0,1.0,period_nm+,-0.0001145395092686935,-0.00021124104370566412
A_pocket,3,case_ii_edge,20.0,1.0,period_nm-,-4.9914401980785325e-05,-2.674428615023402e-08
B_x,3,case_ii_edge,5.0,0.5,baseline,0.008286657346950133,0.04080646041942046
B_x,3,case_ii_edge,5.0,0.5,depth_nm+,-0.0015344769448807083,-0.006724478167782322
B_x,3,case_ii_edge,5.0,0.5,depth_nm-,-0.0026001180714654015,-0.011973204481154798
B_x,3,case_ii_edge,5.0,0.5,half_x_nm+,0.004893580754079155,0.03157447822111148
B_x,3,case_ii_edge,5.0,0.5,half_x_nm-,0.0019691705757933914,0.010773061842001358
B_x,3,case_ii_edge,5.0,0.5,half_z_nm+,0.006057630704353181,0.035391059974957395
B_x,3,case_ii_edge,5.0,0.5,half_z_nm-,-0.001018330145539606,-0.0019251959419747389
B_x,3,case_ii_edge,5.0,0.5,period_nm+,-0.001329900747996049,-0.005145644082264589
B_x,3,case_ii_edge,5.0,0.5,period_nm-,0.0023714472675483572,0.0012257294414238181
B_x,3,case_ii_edge,5.0,1.0,baseline,0.01713197880455332,0.16022195963470992
B_x,3,case_ii_edge,5.0,1.0,depth_nm+,0.0013163112778719621,0.10571268841499704
B_x,3,case_ii_edge,5.0,1.0,depth_nm-,-0.007054372011621124,-0.03788993694252173
B_x,3,case_ii_edge,5.0,1.0,half_x_nm+,0.0037097964126350247,0.19718757988620753
B_x,3,case_ii_edge,5.0,1.0,half_x_nm-,0.007076453838231078,0.09038955715429225
B_x,3,case_ii_edge,5.0,1.0,half_z_nm+,0.009367645794538665,0.16458088515404223
B_x,3,case_ii_edge,5.0,1.0,half_z_nm-,-0.004921378273703814,0.018654968913528358
B_x,3,case_ii_edge,5.0,1.0,period_nm+,-0.00671903901580867,-0.018837894929996962
B_x,3,case_ii_edge,5.0,1.0,period_nm-,0.007916862501040595,0.023905986340659297
B_x,3,case_ii_edge,10.0,0.5,baseline,-0.0008738444106721893,-0.00234093417304352
B_x,3,case_ii_edge,10.0,0.5,depth_nm+,-0.0022234377234708613,-0.011135796583970153
B_x,3,case_ii_edge,10.0,0.5,depth_nm-,1.5010195206971444e-05,-0.0010091385090092615
B_x,3,case_ii_edge,10.0,0.5,half_x_nm+,0.0006030513768187362,0.0010733063051477226
B_x,3,case_ii_edge,10.0,0.5,half_x_nm-,0.000815211169157299,0.0036366376739924502
B_x,3,case_ii_edge,10.0,0.5,half_z_nm+,-0.0006834882356255706,-0.0005962250399167701
B_x,3,case_ii_edge,10.0,0.5,half_z_nm-,-0.0001399710954595873,0.0009475656749425923
B_x,3,case_ii_edge,10.0,0.5,period_nm+,-2.5918118342155294e-05,0.0011398587936939028
B_x,3,case_ii_edge,10.0,0.5,period_nm-,0.0009104970897561276,0.00015957182090191256
B_x,3,case_ii_edge,10.0,1.0,baseline,-0.005148278928482436,-0.004511824303303678
B_x,3,case_ii_edge,10.0,1.0,depth_nm+,-0.009094506329580726,-0.05606229175276892
B_x,3,case_ii_edge,10.0,1.0,depth_nm-,0.0013133788680445013,-0.0035539557266093154
B_x,3,case_ii_edge,10.0,1.0,half_x_nm+,0.004644232162635237,0.011566615473514258
B_x,3,case_ii_edge,10.0,1.0,half_x_nm-,0.003732326400891387,0.016391031675840093
B_x,3,case_ii_edge,10.0,1.0,half_z_nm+,-0.004993144129868815,0.005599478402834479
B_x,3,case_ii_edge,10.0,1.0,half_z_nm-,-0.0021733483156456956,0.009064443057134289
B_x,3,case_ii_edge,10.0,1.0,period_nm+,-0.002040742029587664,0.0074862455417951945
B_x,3,case_ii_edge,10.0,1.0,period_nm-,0.0039225306912113594,0.0020744505804898877
B_x,3,case_ii_edge,20.0,0.5,baseline,-9.493740722173877e-05,-0.0007025806285921796
B_x,3,case_ii_edge,20.0,0.5,depth_nm+,-5.5596722660904846e-05,-0.00117593899336612
B_x,3,case_ii_edge,20.0,0.5,depth_nm-,0.0001680787630906136,-0.00011433957306242106
B_x,3,case_ii_edge,20.0,0.5,half_x_nm+,0.0002894720340060192,-0.00012601350551175172
B_x,3,case_ii_edge,20.0,0.5,half_x_nm-,-0.0002495924176778644,-0.0001965232382290065
B_x,3,case_ii_edge,20.0,0.5,half_z_nm+,-0.0002648376818649087,-0.0010049212191195062
B_x,3,case_ii_edge,20.0,0.5,half_z_nm-,-0.00017458950381578353,-0.00043799601330909554
B_x,3,case_ii_edge,20.0,0.5,period_nm+,-0.00017022810152544227,-0.00029581388021270374
B_x,3,case_ii_edge,20.0,0.5,period_nm-,-0.00024599755739403845,5.245494499903568e-07
B_x,3,case_ii_edge,20.0,1.0,baseline,-0.0005223883254823758,-0.003593755380791045
B_x,3,case_ii_edge,20.0,1.0,depth_nm+,-0.00025198014564549454,-0.005691687414031858
B_x,3,case_ii_edge,20.0,1.0,depth_nm-,0.0006627433640987168,-0.00046530756692771905
B_x,3,case_ii_edge,20.0,1.0,half_x_nm+,0.0012445269764792544,-0.00017472043477645763
B_x,3,case_ii_edge,20.0,1.0,half_x_nm-,-0.0010150288323781814,-0.0007970270803331
B_x,3,case_ii_edge,20.0,1.0,half_z_nm+,-0.0010844599939185129,-0.005071104368595349
B_x,3,case_ii_edge,20.0,1.0,half_z_nm-,-0.0007212753574450392,-0.0022019694429814803
B_x,3,case_ii_edge,20.0,1.0,period_nm+,-0.0007974220549512856,-0.0014834545427904848
B_x,3,case_ii_edge,20.0,1.0,period_nm-,-0.0010637984327920014,6.458354626808135e-06
B_z,3,case_ii_edge,5.0,0.5,baseline,0.004701723797546322,0.021757169090942247
B_z,3,case_ii_edge,5.0,0.5,depth_nm+,-0.0007296750040513139,-0.006779385015668105
B_z,3,case_ii_edge,5.0,0.5,depth_nm-,-0.0011616955652155037,-0.00517739405776603
B_z,3,case_ii_edge,5.0,0.5,half_x_nm+,0.002819626970325728,0.01467389620875198
B_z,3,case_ii_edge,5.0,0.5,half_x_nm-,0.0011416207846767362,0.005119850670089299
B_z,3,case_ii_edge,5.0,0.5,half_z_nm+,0.0035482248658519483,0.019862117863653383
B_z,3,case_ii_edge,5.0,0.5,half_z_nm-,-0.00039404935469328217,-0.0009976655227910414
B_z,3,case_ii_edge,5.0,0.5,period_nm+,-0.0011233670614464175,-0.0047727742409965496
B_z,3,case_ii_edge,5.0,0.5,period_nm-,0.0005715416362850473,0.00014518658269007138
B_z,3,case_ii_edge,5.0,1.0,baseline,0.01172957456719198,0.08911348122781937
B_z,3,case_ii_edge,5.0,1.0,depth_nm+,-0.000157122980135177,0.033580959421197876
B_z,3,case_ii_edge,5.0,1.0,depth_nm-,-0.0032985126755994965,-0.021973979393027143
B_z,3,case_ii_edge,5.0,1.0,half_x_nm+,0.006768433550623343,0.0699672159400985
B_z,3,case_ii_edge,5.0,1.0,half_x_nm-,0.0031233267269600296,0.041801678445870405
B_z,3,case_ii_edge,5.0,1.0,half_z_nm+,0.007607352795801436,0.08876466342609096
B_z,3,case_ii_edge,5.0,1.0,half_z_nm-,-0.0011266737866325593,0.0003418040167429137
B_z,3,case_ii_edge,5.0,1.0,period_nm+,-0.004602361404445532,-0.010350336239636701
B_z,3,case_ii_edge,5.0,1.0,period_nm-,0.0014512623638797684,0.002062187014829607
B_z,3,case_ii_edge,10.0,0.5,baseline,-0.0004824518039789616,-0.001285936127812852
B_z,3,case_ii_edge,10.0,0.5,depth_nm+,-0.0012977424789196307,-0.006632738541551164
B_z,3,case_ii_edge,10.0,0.5,depth_nm-,1.4590165843791914e-05,-0.0004662080420141518
B_z,3,case_ii_edge,10.0,0.5,half_x_nm+,0.00028578013990954165,0.0004492537628124904
B_z,3,case_ii_edge,10.0,0.5,half_x_nm-,0.0004489314153712995,0.0021533904687237523
B_z,3,case_ii_edge,10.0,0.5,half_z_nm+,-0.0004142445291750105,-0.0003456272522889686
B_z,3,case_ii_edge,10.0,0.5,half_z_nm-,-7.645388255474866e-05,0.0003998194132129526
B_z,3,case_ii_edge,10.0,0.5,period_nm+,-2.3214934932846987e-05,0.0011316087850872028
B_z,3,case_ii_edge,10.0,0.5,period_nm-,0.0002824764075560135,2.3073917956158136e-05
B_z,3,case_ii_edge,10.0,1.0,baseline,-0.003022261802391124,-0.005145700590800155
B_z,3,case_ii_edge,10.0,1.0,depth_nm+,-0.005099023396100882,-0.03378755767234384
B_z,3,case_ii_edge,10.0,1.0,depth_nm-,0.0008857799551496015,-0.0018280609675781108
B_z,3,case_ii_edge,10.0,1.0,half_x_nm+,0.0027568090879727947,0.00405514816043917
B_z,3,case_ii_edge,10.0,1.0,half_x_nm-,0.001998085604567726,0.010082899933478703
B_z,3,case_ii_edge,10.0,1.0,half_z_nm+,-0.003157283455065274,0.00012320421852518582
B_z,3,case_ii_edge,10.0,1.0,half_z_nm-,-0.001371605430290107,0.002785831725374381
B_z,3,case_ii_edge,10.0,1.0,period_nm+,-0.0021598690727316627,0.007159675646125331
B_z,3,case_ii_edge,10.0,1.0,period_nm-,0.0012738297868248177,0.0002853230582996576
B_z,3,case_ii_edge,20.0,0.5,baseline,-3.229912174888133e-05,-0.0003567883508261479
B_z,3,case_ii_edge,20.0,0.5,depth_nm+,-4.91627885034554e-05,-0.0006945512663462036
B_z,3,case_ii_edge,20.0,0.5,depth_nm-,7.502260028666857e-05,-5.358590980660688e-05
B_z,3,case_ii_edge,20.0,0.5,half_x_nm+,0.00010326971193561768,-6.109380223679253e-05
B_z,3,case_ii_edge,20.0,0.5,half_x_nm-,-0.000167000141154304,-0.00010603451038298205
B_z,3,case_ii_edge,20.0,0.5,half_z_nm+,-0.0001856504118927793,-0.000546923790697016
B_z,3,case_ii_edge,20.0,0.5,half_z_nm-,-0.00010506422204001331,-0.00020887216357719403
B_z,3,case_ii_edge,20.0,0.5,period_nm+,-0.00017441047806544818,-0.0002881040763389152
B_z,3,case_ii_edge,20.0,0.5,period_nm-,-7.3096577414309e-05,-5.7389668624912824e-08
B_z,3,case_ii_edge,20.0,1.0,baseline,-0.00023253072483148118,-0.0017757577579760268
B_z,3,case_ii_edge,20.0,1.0,depth_nm+,-0.00017776415636146237,-0.003368955418079432
B_z,3,case_ii_edge,20.0,1.0,depth_nm-,0.0003239207452127857,-0.00022978551128339294
B_z,3,case_ii_edge,20.0,1.0,half_x_nm+,0.0005454064012396648,-0.00016064843523723796
B_z,3,case_ii_edge,20.0,1.0,half_x_nm-,-0.0006403321021624941,-0.0004878316839948497
B_z,3,case_ii_edge,20.0,1.0,half_z_nm+,-0.0006887676485863858,-0.0027277136650630737
B_z,3,case_ii_edge,20.0,1.0,half_z_nm-,-0.00040620150412506995,-0.0010319973712608135
B_z,3,case_ii_edge,20.0,1.0,period_nm+,-0.0007870006161155296,-0.0014668405930488276
B_z,3,case_ii_edge,20.0,1.0,period_nm-,-0.0003332244093279535,1.1854798337058528e-06
A,4,case_i_center,5.0,0.5,baseline,-0.000462810355427945,-0.0014381060448134188
A,4,case_i_center,5.0,0.5,depth_nm+,0.00015641031631482075,0.002970502609600788
A,4,case_i_center,5.0,0.5,depth_nm-,-0.00019523249307035195,-0.0005827791818446137
A,4,case_i_center,5.0,0.5,half_x_nm+,0.0007050697114069013,0.001499153681025607
A,4,case_i_center,5.0,0.5,half_x_nm-,0.00032746383707085713,-0.00043949756668837684
A,4,case_i_center,5.0,0.5,half_z_nm+,-0.0005053879737715872,0.0005554335575250922
A,4,case_i_center,5.0,0.5,half_z_nm-,0.0002971243540969143,0.0007172415861029409
A,4,case_i_center,5.0,0.5,period_nm+,0.000567029477639508,-0.0008301755884759388
A,4,case_i_center,5.0,0.5,period_nm-,-0.00046011248358740486,-0.0025015094303448056
A,4,case_i_center,5.0,1.0,baseline,0.002330340297945932,0.006741338672930753
A,4,case_i_center,5.0,1.0,depth_nm+,-0.005279958063023116,0.017652560928073387
A,4,case_i_center,5.0,1.0,depth_nm-,0.0011538877028656191,0.0028802587213288657
A,4,case_i_center,5.0,1.0,half_x_nm+,-0.0019220177599724164,0.006617160071765964
A,4,case_i_center,5.0,1.0,half_x_nm-,0.0019087745867142486,0.002988398885518554
A,4,case_i_center,5.0,1.0,half_z_nm+,-0.0011802637473103395,0.09799079463067842
A,4,case_i_center,5.0,1.0,half_z_nm-,-0.0013187405601010616,0.003187640799614479
A,4,case_i_center,5.0,1.0,period_nm+,0.0004723912725125932,-0.004733754437785522
A,4,case_i_center,5.0,1.0,period_nm-,0.001670848616177778,0.007047676914057641
A,4,case_i_center,10.0,0.5,baseline,-0.00014993913963198824,-8.421346505793886e-06
A,4,case_i_center,10.0,0.5,depth_nm+,-0.0001224023251783779,5.442757770762643e-05
A,4,case_i_center,10.0,0.5,depth_nm-,-7.966446862270327e-05,-9.56202146097754e-06
A,4,case_i_center,10.0,0.5,half_x_nm+,-6.229426261515972e-05,4.9620991983385736e-05
A,4,case_i_center,10.0,0.5,half_x_nm-,-6.973103191842966e-05,-2.1008931636666805e-05
A,4,case_i_center,10.0,0.5,half_z_nm+,0.00025654118399265347,-6.437455411945113e-06
A,4,case_i_center,10.0,0.5,half_z_nm-,-8.903588887946776e-05,1.8980225764116262e-05
A,4,case_i_center,10.0,0.5,period_nm+,-3.067462965128387e-05,5.688327228579751e-05
A,4,case_i_center,10.0,0.5,period_nm-,-0.00014102078758206071,-2.9010538057880472e-05
A,4,case_i_center,10.0,1.0,baseline,-0.0002974988710831572,-0.0001433288336836374
A,4,case_i_center,10.0,1.0,depth_nm+,-0.0007984093947953907,0.0001139726124747023
A,4,case_i_center,10.0,1.0,depth_nm-,-0.00014017198881344228,-8.961603052912398e-05
A,4,case_i_center,10.0,1.0,half_x_nm+,-0.0005382590607038579,0.0001637605080821883
A,4,case_i_center,10.0,1.0,half_x_nm-,0.00012844814049717268,-0.00011195828132680223
A,4,case_i_center,10.0,1.0,half_z_nm+,0.0008369313660450128,0.0001467434018845317
A,4,case_i_center,10.0,1.0,half_z_nm-,-0.0005850062005408885,7.379449435335615e-05
A,4,case_i_center,10.0,1.0,period_nm+,0.00044954801263480393,9.753688559827615e-05
A,4,case_i_center,10.0,1.0,period_nm-,-0.00023562680688060667,-0.0003113935676931504
A,4,case_i_center,20.0,0.5,baseline,-1.6875921192607835e-05,-5.904215287133047e-07
A,4,case_i_center,20.0,0.5,depth_nm+,6.087095777501661e-05,-1.1164694499828283e-06
A,4,case_i_center,20.0,0.5,depth_nm-,3.180026503298711e-05,2.4895977901915773e-07
A,4,case_i_center,20.0,0.5,half_x_nm+,-4.686934360753278e-05,8.683354978244673e-07
A,4,case_i_center,20.0,0.5,half_x_nm-,-3.683228687689777e-05,-7.013105397372767e-07
A,4,case_i_center,20.0,0.5,half_z_nm+,-2.4136112101863505e-05,-3.2248507395025416e-06
A,4,case_i_center,20.0,0.5,half_z_nm-,-3.0252465046530508e-05,5.565887226203562e-07
A,4,case_i_center,20.0,0.5,period_nm+,-7.130181853322315e-05,8.556007075923259e-07
A,4,case_i_center,20.0,0.5,period_nm-,5.380973038808523e-06,-7.002469375388341e-07
A,4,case_i_center,20.0,1.0,baseline,4.271371046338235e-05,-3.775737045470043e-06
A,4,case_i_center,20.0,1.0,depth_nm+,0.0001686957601229333,3.5557829719394426e-06
A,4,case_i_center,20.0,1.0,depth_nm-,5.916249253241912e-05,2.2695383815166954e-06
A,4,case_i_center,20.0,1.0,half_x_nm+,-0.00013321512373248856,2.70723058495731e-06
A,4,case_i_center,20.0,1.0,half_x_nm-,-0.00010995669002841768,-4.265528378120573e-06
A,4,case_i_center,20.0,1.0,half_z_nm+,-6.14052017417488e-05,-1.51915093425832e-05
A,4,case_i_center,20.0,1.0,half_z_nm-,-9.062153639385895e-05,2.055168834350468e-06
A,4,case_i_center,20.0,1.0,period_nm+,-0.00022987506359845034,7.281409041760655e-06
A,4,case_i_center,20.0,1.0,period_nm-,0.00018320126756432575,-4.653987945329397e-06
A_pocket,4,case_i_center,5.0,0.5,baseline,-0.0001389145562628799,-0.0001520647625461117
A_pocket,4,case_i_center,5.0,0.5,depth_nm+,9.725580876647216e-05,0.0005251133110550973
A_pocket,4,case_i_center,5.0,0.5,depth_nm-,-6.076689279088665e-05,-6.351105649948221e-05
A_pocket,4,case_i_center,5.0,0.5,half_x_nm+,0.000176109941511033,0.00017937554789182204
A_pocket,4,case_i_center,5.0,0.5,half_x_nm-,5.515362716662642e-05,-0.00012272009192030708
A_pocket,4,case_i_center,5.0,0.5,half_z_nm+,-0.00011811100880363898,0.00012229642072603564
A_pocket,4,case_i_center,5.0,0.5,half_z_nm-,9.264909881887169e-05,9.211245559225412e-05
A_pocket,4,case_i_center,5.0,0.5,period_nm+,0.00011300517776501734,1.615349331612545e-05
A_pocket,4,case_i_center,5.0,0.5,period_nm-,-0.00018135874884652597,-0.0002918410635767074
A_pocket,4,case_i_center,5.0,1.0,baseline,-0.0006386995241745574,-0.0010765847457027116
A_pocket,4,case_i_center,5.0,1.0,depth_nm+,-0.0004326186088819614,0.0020929884524008985
A_pocket,4,case_i_center,5.0,1.0,depth_nm-,-0.00014848168222053593,-0.0004448965972769993
A_pocket,4,case_i_center,5.0,1.0,half_x_nm+,0.0009783559209838692,0.0011829546459758509
A_pocket,4,case_i_center,5.0,1.0,half_x_nm-,0.0009122956849451358,-0.00020637778315355957
